hotel_id,city,country,price,distance,stars,rating,accommodation_type,year,month,weekend
390,Amsterdam,Netherlands,121,1.4,2.0,4.3,Hostel,2017,11,0
391,Amsterdam,Netherlands,88,1.8,3.0,4.0,Hotel,2017,11,0
392,Amsterdam,Netherlands,194,1.4,4.0,4.4,Apartment,2017,11,0
393,Amsterdam,Netherlands,574,1.6,5.0,5.0,Guest House,2017,11,0
394,Amsterdam,Netherlands,155,1.8,3.0,4.5,Hotel,2017,11,0
395,Amsterdam,Netherlands,107,0.9,2.0,3.0,Hotel,2017,11,0
396,Amsterdam,Netherlands,162,0.9,2.0,3.7,Hotel,2017,11,0
397,Amsterdam,Netherlands,85,0.9,3.0,3.7,Hotel,2017,11,0
398,Amsterdam,Netherlands,170,1.0,4.0,4.4,Apartment,2017,11,0
399,Amsterdam,Netherlands,125,1.0,3.0,3.5,Hotel,2017,11,0
400,Amsterdam,Netherlands,197,0.9,3.5,4.1,Apartment,2017,11,0
401,Amsterdam,Netherlands,278,0.9,4.0,3.5,Apartment,2017,11,0
402,Amsterdam,Netherlands,103,1.0,2.0,2.7,Hotel,2017,11,0
403,Amsterdam,Netherlands,103,0.8,2.0,3.5,Hotel,2017,11,0
404,Amsterdam,Netherlands,219,1.1,4.0,4.6,Hotel,2017,11,0
405,Amsterdam,Netherlands,91,1.1,3.0,3.7,Hotel,2017,11,0
408,Amsterdam,Netherlands,150,1.7,4.0,3.7,Apartment,2017,11,0
409,Amsterdam,Netherlands,172,1.3,4.0,4.0,Hotel,2017,11,0
410,Amsterdam,Netherlands,142,7.2,4.0,4.4,Hotel,2017,11,0
411,Amsterdam,Netherlands,100,5.9,3.0,4.3,Hotel,2017,11,0
412,Amsterdam,Netherlands,277,7.1,4.0,4.5,Hotel,2017,11,0
413,Amsterdam,Netherlands,242,7.4,4.0,4.5,Hotel,2017,11,0
414,Amsterdam,Netherlands,149,5.6,4.0,4.3,Hotel,2017,11,0
415,Amsterdam,Netherlands,116,9.0,3.0,4.1,Hotel,2017,11,0
416,Amsterdam,Netherlands,166,8.8,4.0,4.4,Hotel,2017,11,0
417,Amsterdam,Netherlands,102,8.9,3.5,4.0,Hotel,2017,11,0
419,Amsterdam,Netherlands,104,1.9,3.0,4.5,Hotel,2017,11,0
420,Amsterdam,Netherlands,219,1.3,4.0,4.9,Hotel,2017,11,0
421,Amsterdam,Netherlands,91,1.9,2.0,3.7,Hotel,2017,11,0
422,Amsterdam,Netherlands,127,1.7,4.0,3.7,Hotel,2017,11,0
423,Amsterdam,Netherlands,164,1.7,3.0,4.0,Hotel,2017,11,0
424,Amsterdam,Netherlands,114,1.8,3.0,4.3,Hotel,2017,11,0
425,Amsterdam,Netherlands,126,1.0,3.0,4.0,Hotel,2017,11,0
426,Amsterdam,Netherlands,63,1.0,1.0,2.0,Hotel,2017,11,0
427,Amsterdam,Netherlands,114,2.0,3.0,3.7,Hotel,2017,11,0
428,Amsterdam,Netherlands,62,6.1,3.0,4.0,Guest House,2017,11,0
429,Amsterdam,Netherlands,72,6.0,3.0,3.7,Hotel,2017,11,0
430,Athens,Greece,45,5.5,2.0,4.3,Hotel,2017,11,0
431,Athens,Greece,44,9.9,2.0,3.2,Hotel,2017,11,0
432,Athens,Greece,54,10.0,4.0,2.2,Hotel,2017,11,0
433,Athens,Greece,56,9.5,2.0,3.2,Hotel,2017,11,0
434,Athens,Greece,52,5.6,2.0,3.7,Hotel,2017,11,0
435,Athens,Greece,129,8.4,3.0,3.5,Hotel,2017,11,0
436,Athens,Greece,116,0.6,4.0,4.5,Hotel,2017,11,0
437,Athens,Greece,67,0.6,2.0,4.4,Hotel,2017,11,0
438,Athens,Greece,286,0.7,4.5,5.0,Apartment,2017,11,0
439,Athens,Greece,78,0.7,3.0,5.0,Apartment,2017,11,0
440,Athens,Greece,150,0.7,5.0,4.0,Hotel,2017,11,0
441,Athens,Greece,133,0.7,5.0,4.0,Hotel,2017,11,0
443,Athens,Greece,69,0.7,4.0,3.9,Apart-hotel,2017,11,0
444,Athens,Greece,123,0.6,4.0,4.4,Hotel,2017,11,0
445,Athens,Greece,244,0.6,4.0,4.8,Hotel,2017,11,0
446,Athens,Greece,103,0.6,4.0,4.0,Hotel,2017,11,0
447,Athens,Greece,81,0.7,3.0,4.1,Hotel,2017,11,0
448,Athens,Greece,179,0.5,4.0,4.6,Apart-hotel,2017,11,0
449,Athens,Greece,161,0.7,4.0,4.9,Apartment,2017,11,0
451,Athens,Greece,106,0.7,4.0,4.4,Hotel,2017,11,0
452,Athens,Greece,116,0.5,4.0,4.6,Hotel,2017,11,0
454,Athens,Greece,56,6.4,2.0,3.2,Hotel,2017,11,0
455,Athens,Greece,39,1.8,2.0,3.7,Hotel,2017,11,0
456,Athens,Greece,85,0.9,3.0,4.0,Hotel,2017,11,0
457,Athens,Greece,92,1.4,2.0,1.0,Hotel,2017,11,0
458,Athens,Greece,43,1.7,2.0,3.2,Hotel,2017,11,0
460,Athens,Greece,35,1.7,2.0,4.0,Hotel,2017,11,0
461,Athens,Greece,170,1.3,5.0,4.1,Hotel,2017,11,0
462,Athens,Greece,50,2.2,2.0,4.0,Hotel,2017,11,0
463,Athens,Greece,52,1.1,4.0,4.5,Apartment,2017,11,0
464,Athens,Greece,60,1.1,3.0,3.7,Hotel,2017,11,0
465,Athens,Greece,69,1.0,2.0,4.0,Hotel,2017,11,0
466,Athens,Greece,73,0.8,4.0,4.0,Hotel,2017,11,0
467,Athens,Greece,68,0.8,3.0,4.0,Hotel,2017,11,0
468,Athens,Greece,118,1.0,4.0,4.5,Hotel,2017,11,0
469,Athens,Greece,77,1.1,4.0,4.4,Apartment,2017,11,0
470,Athens,Greece,91,2.2,4.0,3.5,Hotel,2017,11,0
471,Athens,Greece,76,2.3,2.0,3.7,Hotel,2017,11,0
472,Athens,Greece,100,1.0,4.0,4.4,Apart-hotel,2017,11,0
473,Athens,Greece,83,0.8,3.0,4.0,Hotel,2017,11,0
475,Athens,Greece,100,0.8,3.5,4.5,Hotel,2017,11,0
476,Athens,Greece,60,1.1,4.0,4.0,Hotel,2017,11,0
477,Athens,Greece,121,1.4,4.0,4.0,Hotel,2017,11,0
478,Athens,Greece,188,1.2,5.0,4.4,Hotel,2017,11,0
479,Athens,Greece,78,1.3,3.5,4.0,Apart-hotel,2017,11,0
480,Athens,Greece,65,2.6,4.0,3.5,Hotel,2017,11,0
483,Athens,Greece,47,1.3,2.5,4.0,Hotel,2017,11,0
485,Athens,Greece,81,1.4,3.0,3.5,Hotel,2017,11,0
486,Athens,Greece,55,1.0,1.0,3.9,Hotel,2017,11,0
487,Athens,Greece,68,0.9,3.0,4.3,Apart-hotel,2017,11,0
488,Athens,Greece,113,0.8,3.0,4.8,Apartment,2017,11,0
489,Athens,Greece,261,0.8,4.5,5.0,Apartment,2017,11,0
490,Athens,Greece,95,0.2,3.5,4.8,Hotel,2017,11,0
491,Athens,Greece,92,1.6,4.0,3.9,Hotel,2017,11,0
492,Athens,Greece,44,1.1,2.0,4.4,Hotel,2017,11,0
493,Athens,Greece,45,1.2,2.0,3.0,Hotel,2017,11,0
494,Athens,Greece,106,0.7,2.5,5.0,Apart-hotel,2017,11,0
495,Athens,Greece,35,0.8,2.0,3.4,Hotel,2017,11,0
496,Athens,Greece,44,1.4,2.0,4.4,Hotel,2017,11,0
498,Athens,Greece,108,7.1,4.0,3.2,Hotel,2017,11,0
499,Athens,Greece,207,11.0,5.0,4.4,Resort,2017,11,0
501,Athens,Greece,215,12.0,5.0,4.5,Hotel,2017,11,0
503,Athens,Greece,96,11.0,4.0,3.7,Hotel,2017,11,0
504,Athens,Greece,47,6.6,1.0,,Hotel,2017,11,0
505,Athens,Greece,167,12.0,5.0,4.9,Hotel,2017,11,0
506,Athens,Greece,46,8.8,2.0,3.2,Hotel,2017,11,0
507,Athens,Greece,47,8.9,3.0,3.2,Hotel,2017,11,0
508,Athens,Greece,52,8.5,2.0,4.1,Hotel,2017,11,0
509,Athens,Greece,78,7.5,4.0,3.0,Apart-hotel,2017,11,0
510,Athens,Greece,62,7.6,4.0,3.7,Hotel,2017,11,0
511,Athens,Greece,92,4.1,4.0,3.9,Hotel,2017,11,0
512,Athens,Greece,56,7.4,3.0,3.9,Hotel,2017,11,0
513,Athens,Greece,64,4.6,3.0,3.0,Hotel,2017,11,0
514,Athens,Greece,186,8.4,4.0,4.8,Apart-hotel,2017,11,0
515,Athens,Greece,55,8.8,2.0,3.9,Hotel,2017,11,0
516,Athens,Greece,30,9.1,1.0,2.7,Hotel,2017,11,0
517,Athens,Greece,101,7.1,4.0,3.7,Hotel,2017,11,0
518,Athens,Greece,77,8.4,4.0,4.1,Hotel,2017,11,0
524,Athens,Greece,160,27.0,4.0,4.5,Resort,2017,11,0
525,Athens,Greece,79,12.0,3.5,4.3,Hotel,2017,11,0
526,Athens,Greece,60,7.7,4.0,3.7,Hotel,2017,11,0
527,Athens,Greece,72,4.3,3.0,4.0,Hotel,2017,11,0
528,Athens,Greece,63,5.0,4.0,3.5,Hotel,2017,11,0
529,Athens,Greece,50,5.2,3.0,5.0,Guest House,2017,11,0
530,Athens,Greece,121,12.0,4.0,4.0,Hotel,2017,11,0
531,Athens,Greece,97,8.1,4.0,3.5,Hotel,2017,11,0
533,Athens,Greece,49,9.9,3.0,3.5,Hotel,2017,11,0
534,Athens,Greece,394,4.7,4.0,4.9,Apart-hotel,2017,11,0
535,Athens,Greece,69,7.9,3.0,4.1,Apart-hotel,2017,11,0
536,Athens,Greece,50,4.7,3.0,3.4,Hotel,2017,11,0
537,Athens,Greece,290,19.0,3.5,,Villa,2017,11,0
538,Athens,Greece,170,8.7,4.0,4.5,Apart-hotel,2017,11,0
539,Athens,Greece,63,3.6,1.0,4.3,Hotel,2017,11,0
540,Athens,Greece,45,11.0,2.0,2.7,Hotel,2017,11,0
541,Athens,Greece,162,8.9,3.5,,Apartment,2017,11,0
542,Athens,Greece,70,4.5,4.0,3.7,Hotel,2017,11,0
543,Athens,Greece,50,3.8,2.0,4.0,Hotel,2017,11,0
544,Athens,Greece,33,7.1,2.0,2.7,Hotel,2017,11,0
545,Athens,Greece,87,4.9,2.0,4.0,Hotel,2017,11,0
546,Athens,Greece,78,5.7,2.0,4.3,Hotel,2017,11,0
547,Athens,Greece,63,12.0,2.0,3.5,Hotel,2017,11,0
548,Athens,Greece,67,12.0,2.0,3.7,Hotel,2017,11,0
549,Athens,Greece,103,11.0,4.0,4.4,Hotel,2017,11,0
550,Athens,Greece,120,1.1,5.0,4.0,Hotel,2017,11,0
552,Athens,Greece,50,0.9,3.0,4.0,Hotel,2017,11,0
553,Athens,Greece,60,0.8,3.5,4.0,Hotel,2017,11,0
554,Athens,Greece,52,1.2,2.0,4.8,Hotel,2017,11,0
556,Athens,Greece,54,0.8,2.0,3.4,Hotel,2017,11,0
557,Athens,Greece,67,1.0,3.0,4.1,Hotel,2017,11,0
558,Athens,Greece,38,1.0,2.0,4.0,Hotel,2017,11,0
560,Athens,Greece,47,0.9,2.0,4.6,Hostel,2017,11,0
561,Athens,Greece,110,1.6,4.0,4.5,Hotel,2017,11,0
562,Athens,Greece,41,3.2,2.0,3.5,Hotel,2017,11,0
563,Athens,Greece,150,12.0,5.0,4.5,Hotel,2017,11,0
564,Athens,Greece,158,9.7,4.0,4.5,Hotel,2017,11,0
565,Athens,Greece,162,8.4,5.0,4.1,Hotel,2017,11,0
566,Athens,Greece,157,8.4,4.0,4.0,Hotel,2017,11,0
567,Athens,Greece,158,8.4,4.0,4.0,Hotel,2017,11,0
568,Athens,Greece,179,8.4,4.0,4.6,Hotel,2017,11,0
569,Athens,Greece,112,8.1,2.0,4.4,Hotel,2017,11,0
570,Athens,Greece,133,8.4,4.0,4.3,Apart-hotel,2017,11,0
571,Athens,Greece,187,8.5,5.0,4.4,Hotel,2017,11,0
572,Athens,Greece,50,7.7,3.0,3.4,Hotel,2017,11,0
573,Athens,Greece,133,7.6,3.0,4.8,Hotel,2017,11,0
574,Athens,Greece,50,9.7,2.0,4.0,Hotel,2017,11,0
575,Athens,Greece,72,8.6,2.0,3.0,Hotel,2017,11,0
576,Athens,Greece,241,10.0,4.0,5.0,Villa,2017,11,0
577,Athens,Greece,167,8.4,3.0,4.8,Hotel,2017,11,0
578,Athens,Greece,119,1.8,4.0,4.3,Hotel,2017,11,0
579,Athens,Greece,122,1.7,3.5,4.6,Apart-hotel,2017,11,0
580,Athens,Greece,157,1.0,4.0,4.3,Hotel,2017,11,0
581,Athens,Greece,111,1.7,4.0,3.7,Hotel,2017,11,0
582,Athens,Greece,102,1.4,4.0,3.5,Hotel,2017,11,0
583,Athens,Greece,145,1.0,4.0,4.6,Hotel,2017,11,0
585,Athens,Greece,242,1.3,5.0,4.3,Hotel,2017,11,0
586,Athens,Greece,154,1.6,5.0,4.3,Hotel,2017,11,0
587,Athens,Greece,94,1.6,4.0,4.1,Hotel,2017,11,0
588,Athens,Greece,108,1.7,4.0,4.0,Hotel,2017,11,0
589,Athens,Greece,83,1.8,3.0,4.1,Hotel,2017,11,0
590,Athens,Greece,125,0.9,5.0,3.7,Hotel,2017,11,0
591,Athens,Greece,80,1.7,4.0,3.0,Apart-hotel,2017,11,0
592,Athens,Greece,154,0.6,4.0,3.7,Hotel,2017,11,0
593,Athens,Greece,84,1.3,4.0,3.9,Apart-hotel,2017,11,0
597,Athens,Greece,50,6.9,3.0,3.2,Hotel,2017,11,0
600,Athens,Greece,75,16.0,4.0,3.9,Hotel,2017,11,0
601,Athens,Greece,67,15.0,2.0,3.7,Hotel,2017,11,0
602,Athens,Greece,78,16.0,4.0,4.1,Hotel,2017,11,0
604,Athens,Greece,135,18.0,3.5,5.0,Guest House,2017,11,0
606,Athens,Greece,82,18.0,3.0,4.0,Hotel,2017,11,0
607,Athens,Greece,55,17.0,2.0,3.4,Hotel,2017,11,0
610,Athens,Greece,95,19.0,3.0,5.0,Hotel,2017,11,0
611,Athens,Greece,152,6.2,4.0,4.5,Hotel,2017,11,0
612,Athens,Greece,131,6.3,3.5,4.3,Hotel,2017,11,0
613,Athens,Greece,188,5.4,4.0,4.0,Hotel,2017,11,0
614,Athens,Greece,150,4.9,4.0,4.9,Apart-hotel,2017,11,0
615,Athens,Greece,104,5.5,3.0,,Hotel,2017,11,0
617,Athens,Greece,80,21.0,3.0,4.3,Hotel,2017,11,0
618,Athens,Greece,43,6.8,2.0,2.5,Hotel,2017,11,0
619,Athens,Greece,72,0.7,4.0,3.7,Hotel,2017,11,0
620,Athens,Greece,49,0.6,2.0,2.4,Hotel,2017,11,0
621,Athens,Greece,52,0.7,3.0,3.2,Hotel,2017,11,0
622,Athens,Greece,70,0.7,3.0,2.7,Hotel,2017,11,0
623,Athens,Greece,139,0.6,5.0,4.3,Hotel,2017,11,0
624,Athens,Greece,63,0.7,3.0,3.9,Hotel,2017,11,0
625,Athens,Greece,106,0.6,4.0,4.0,Hotel,2017,11,0
626,Athens,Greece,39,0.8,2.0,2.9,Hotel,2017,11,0
627,Athens,Greece,78,0.8,4.0,4.4,Apartment,2017,11,0
628,Athens,Greece,46,0.6,3.0,3.5,Hotel,2017,11,0
629,Athens,Greece,55,0.6,3.0,3.5,Hotel,2017,11,0
630,Athens,Greece,80,0.8,4.0,,Apart-hotel,2017,11,0
631,Athens,Greece,76,0.7,4.0,4.4,Apart-hotel,2017,11,0
632,Athens,Greece,62,0.8,4.0,4.0,Hotel,2017,11,0
633,Athens,Greece,49,0.8,4.0,4.0,Hotel,2017,11,0
634,Athens,Greece,61,0.6,3.0,3.5,Hotel,2017,11,0
635,Athens,Greece,31,0.6,2.0,3.2,Hotel,2017,11,0
636,Athens,Greece,44,0.7,2.0,3.5,Hotel,2017,11,0
637,Athens,Greece,75,0.2,3.0,4.0,Hotel,2017,11,0
638,Athens,Greece,101,0.1,3.5,4.8,Hotel,2017,11,0
639,Athens,Greece,120,0.1,4.0,4.6,Hotel,2017,11,0
640,Athens,Greece,135,0.0,3.5,4.5,Hotel,2017,11,0
641,Athens,Greece,34,0.1,1.0,3.0,Hotel,2017,11,0
642,Athens,Greece,36,0.1,1.0,3.7,Hotel,2017,11,0
643,Athens,Greece,61,0.1,2.0,3.7,Hotel,2017,11,0
644,Athens,Greece,146,0.0,3.0,4.6,Hotel,2017,11,0
646,Athens,Greece,63,0.2,2.0,3.7,Hotel,2017,11,0
647,Athens,Greece,154,0.1,3.0,4.8,Hotel,2017,11,0
648,Athens,Greece,84,0.1,4.0,4.0,Apart-hotel,2017,11,0
649,Athens,Greece,87,0.1,4.0,4.4,Hotel,2017,11,0
650,Athens,Greece,90,0.1,4.0,4.4,Guest House,2017,11,0
651,Athens,Greece,57,0.1,3.0,3.5,Bed and breakfast,2017,11,0
652,Athens,Greece,70,0.1,3.0,4.0,Hotel,2017,11,0
653,Athens,Greece,120,0.1,4.0,4.8,Apart-hotel,2017,11,0
654,Athens,Greece,135,0.0,3.0,4.6,Hotel,2017,11,0
655,Athens,Greece,86,0.1,4.0,4.4,Apart-hotel,2017,11,0
657,Athens,Greece,56,2.0,3.0,3.0,Hotel,2017,11,0
658,Athens,Greece,45,0.5,3.0,3.7,Hotel,2017,11,0
659,Athens,Greece,33,0.8,2.0,3.4,Hotel,2017,11,0
660,Athens,Greece,41,0.5,2.0,3.2,Hotel,2017,11,0
661,Athens,Greece,40,0.8,3.0,3.0,Hotel,2017,11,0
663,Athens,Greece,82,0.5,4.0,4.3,Hotel,2017,11,0
664,Athens,Greece,67,0.6,2.0,3.4,Hotel,2017,11,0
665,Athens,Greece,45,0.5,2.0,3.5,Hotel,2017,11,0
666,Athens,Greece,93,0.8,3.0,4.5,Apart-hotel,2017,11,0
667,Athens,Greece,58,0.6,3.0,3.0,Hotel,2017,11,0
668,Athens,Greece,55,0.8,4.0,3.5,Hotel,2017,11,0
669,Athens,Greece,45,1.0,3.0,3.4,Hotel,2017,11,0
671,Athens,Greece,38,0.6,2.0,3.2,Hotel,2017,11,0
672,Athens,Greece,48,0.5,3.0,3.2,Hotel,2017,11,0
673,Athens,Greece,37,0.5,1.0,,Hostel,2017,11,0
675,Athens,Greece,34,0.6,2.0,2.7,Hotel,2017,11,0
676,Athens,Greece,99,0.8,4.0,4.0,Hotel,2017,11,0
677,Athens,Greece,88,0.9,4.0,3.5,Hotel,2017,11,0
678,Athens,Greece,32,0.6,2.0,3.9,Hostel,2017,11,0
679,Athens,Greece,62,0.5,3.0,4.0,Hotel,2017,11,0
680,Athens,Greece,29,0.6,2.0,2.0,Hotel,2017,11,0
681,Athens,Greece,54,1.0,3.0,3.9,Hotel,2017,11,0
682,Athens,Greece,56,0.5,3.0,3.2,Hotel,2017,11,0
683,Athens,Greece,112,0.5,4.0,3.5,Hotel,2017,11,0
684,Athens,Greece,54,0.6,3.5,3.7,Hotel,2017,11,0
686,Athens,Greece,50,0.5,3.0,4.0,Hotel,2017,11,0
687,Athens,Greece,76,0.5,3.5,4.5,Hotel,2017,11,0
688,Athens,Greece,23,0.6,2.0,2.4,Hotel,2017,11,0
689,Athens,Greece,102,0.6,4.0,4.3,Hotel,2017,11,0
690,Athens,Greece,30,0.6,2.0,2.0,Hostel,2017,11,0
691,Athens,Greece,81,1.0,3.0,3.0,Hotel,2017,11,0
692,Athens,Greece,46,0.6,1.0,3.4,Hotel,2017,11,0
693,Athens,Greece,61,0.7,3.0,3.4,Bed and breakfast,2017,11,0
694,Athens,Greece,52,0.6,2.0,3.5,Hotel,2017,11,0
698,Athens,Greece,54,24.0,1.0,,Hotel,2017,11,0
699,Athens,Greece,50,3.1,2.0,4.1,Hotel,2017,11,0
700,Athens,Greece,127,3.0,5.0,3.5,Hotel,2017,11,0
701,Athens,Greece,272,11.0,5.0,4.3,Villa,2017,11,0
702,Athens,Greece,145,11.0,4.0,4.0,Vacation home Condo,2017,11,0
703,Athens,Greece,34,5.0,2.0,2.7,Hotel,2017,11,0
705,Athens,Greece,54,5.2,3.5,2.5,Hotel,2017,11,0
706,Athens,Greece,44,5.2,3.0,3.0,Hotel,2017,11,0
707,Athens,Greece,39,5.2,2.0,3.9,Hotel,2017,11,0
708,Athens,Greece,52,4.7,2.0,4.4,Hotel,2017,11,0
709,Athens,Greece,39,5.3,3.0,4.0,Hotel,2017,11,0
710,Athens,Greece,48,5.0,1.0,2.7,Hotel,2017,11,0
711,Athens,Greece,39,4.8,2.0,3.7,Hotel,2017,11,0
712,Athens,Greece,39,4.8,2.0,3.5,Hotel,2017,11,0
714,Athens,Greece,147,5.4,4.0,3.9,Apart-hotel,2017,11,0
715,Athens,Greece,52,4.3,2.0,3.9,Hotel,2017,11,0
716,Athens,Greece,31,5.0,1.0,3.5,Hotel,2017,11,0
717,Athens,Greece,36,5.0,2.0,2.0,Hotel,2017,11,0
719,Athens,Greece,67,5.0,3.0,3.7,Hotel,2017,11,0
720,Athens,Greece,83,5.4,3.0,3.5,Hotel,2017,11,0
721,Athens,Greece,41,5.9,2.0,4.0,Hotel,2017,11,0
722,Athens,Greece,42,4.7,3.0,3.0,Hotel,2017,11,0
723,Athens,Greece,42,5.3,2.0,3.5,Hotel,2017,11,0
724,Athens,Greece,45,4.7,2.0,4.0,Hotel,2017,11,0
725,Athens,Greece,55,5.0,3.0,4.6,Hotel,2017,11,0
726,Athens,Greece,33,5.3,2.0,,Hotel,2017,11,0
727,Athens,Greece,42,5.3,2.0,3.5,Hotel,2017,11,0
728,Athens,Greece,73,5.3,2.0,4.0,Hotel,2017,11,0
729,Athens,Greece,37,4.8,3.5,4.0,Hotel,2017,11,0
730,Athens,Greece,181,0.4,5.0,4.5,Hotel,2017,11,0
731,Athens,Greece,129,0.3,2.0,4.4,Hotel,2017,11,0
734,Athens,Greece,128,0.3,4.0,4.1,Hotel,2017,11,0
735,Athens,Greece,69,0.3,3.0,3.9,Hotel,2017,11,0
736,Athens,Greece,56,0.3,2.0,4.0,Hotel,2017,11,0
737,Athens,Greece,63,0.4,2.0,3.9,Hotel,2017,11,0
738,Athens,Greece,174,0.1,3.0,4.5,Hotel,2017,11,0
739,Athens,Greece,83,0.2,3.0,4.3,Hotel,2017,11,0
740,Athens,Greece,253,0.1,4.0,4.9,Apartment,2017,11,0
741,Athens,Greece,82,0.3,3.0,4.1,Hotel,2017,11,0
742,Athens,Greece,82,0.4,4.0,4.8,Guest House,2017,11,0
743,Athens,Greece,55,0.4,2.0,3.7,Hotel,2017,11,0
744,Athens,Greece,92,0.5,2.0,3.7,Hotel,2017,11,0
745,Athens,Greece,134,0.4,4.0,5.0,Apartment,2017,11,0
746,Athens,Greece,98,0.3,1.0,4.4,Hotel,2017,11,0
747,Athens,Greece,120,0.5,3.0,4.5,Apartment,2017,11,0
748,Athens,Greece,50,0.2,2.0,,Hostel,2017,11,0
749,Athens,Greece,72,0.2,3.0,4.1,Hotel,2017,11,0
750,Athens,Greece,58,0.4,3.0,3.5,Hotel,2017,11,0
751,Athens,Greece,45,0.4,2.0,3.5,Hotel,2017,11,0
752,Athens,Greece,23,0.3,1.0,2.2,Hostel,2017,11,0
753,Athens,Greece,83,0.4,4.0,3.5,Hotel,2017,11,0
754,Athens,Greece,125,0.3,4.0,4.4,Hotel,2017,11,0
755,Athens,Greece,26,0.4,1.0,2.5,Hotel,2017,11,0
756,Athens,Greece,36,0.2,1.0,3.2,Hotel,2017,11,0
757,Athens,Greece,56,0.4,3.0,3.0,Hotel,2017,11,0
758,Athens,Greece,54,0.3,2.0,4.0,Hotel,2017,11,0
759,Athens,Greece,111,0.4,5.0,4.5,Hotel,2017,11,0
760,Athens,Greece,54,0.4,2.0,3.7,Hotel,2017,11,0
761,Athens,Greece,54,0.3,2.5,4.0,Hotel,2017,11,0
762,Athens,Greece,28,0.4,2.0,2.2,Hotel,2017,11,0
763,Athens,Greece,29,0.4,2.0,2.9,Hotel,2017,11,0
764,Athens,Greece,67,16.0,4.0,3.5,Hotel,2017,11,0
767,Athens,Greece,92,15.0,3.5,4.1,Apartment,2017,11,0
768,Athens,Greece,128,9.9,4.0,,Vacation home Condo,2017,11,0
769,Athens,Greece,220,12.0,5.0,4.4,Hotel,2017,11,0
770,Athens,Greece,142,8.4,5.0,4.1,Hotel,2017,11,0
772,Athens,Greece,335,0.5,5.0,4.5,Hotel,2017,11,0
773,Athens,Greece,105,0.5,4.0,4.5,Hotel,2017,11,0
774,Athens,Greece,192,0.3,5.0,4.6,Hotel,2017,11,0
775,Athens,Greece,193,0.5,5.0,4.5,Hotel,2017,11,0
776,Athens,Greece,107,0.3,4.0,3.5,Hotel,2017,11,0
777,Athens,Greece,88,0.3,3.0,4.1,Hotel,2017,11,0
778,Athens,Greece,182,0.5,5.0,4.1,Hotel,2017,11,0
779,Athens,Greece,97,0.4,4.5,4.0,Hotel,2017,11,0
780,Athens,Greece,92,0.4,3.5,4.3,Hotel,2017,11,0
781,Athens,Greece,64,0.4,2.0,3.5,Hotel,2017,11,0
782,Athens,Greece,276,0.5,5.0,4.5,Hotel,2017,11,0
783,Athens,Greece,114,0.5,3.5,4.6,Hotel,2017,11,0
784,Athens,Greece,133,0.4,4.0,4.3,Hotel,2017,11,0
785,Athens,Greece,67,0.4,3.0,3.7,Hotel,2017,11,0
786,Athens,Greece,256,0.3,4.0,4.9,Apart-hotel,2017,11,0
787,Athens,Greece,97,0.3,4.0,4.0,Hotel,2017,11,0
788,Athens,Greece,67,0.3,3.5,,Apartment,2017,11,0
789,Athens,Greece,75,0.3,3.0,3.7,Hotel,2017,11,0
790,Athens,Greece,70,0.3,3.5,,Apartment,2017,11,0
791,Athens,Greece,78,0.4,3.0,4.0,Hotel,2017,11,0
794,Athens,Greece,90,0.4,3.5,4.0,Guest House,2017,11,0
796,Athens,Greece,150,0.2,4.0,4.6,Hotel,2017,11,0
797,Athens,Greece,68,0.4,3.0,3.7,Hotel,2017,11,0
798,Athens,Greece,83,0.5,3.5,4.4,Hotel,2017,11,0
799,Barcelona,Spain,76,1.6,3.0,4.0,Hotel,2017,11,0
800,Barcelona,Spain,51,1.6,2.0,3.2,Hostel,2017,11,0
801,Barcelona,Spain,84,1.6,3.0,4.1,Apart-hotel,2017,11,0
802,Barcelona,Spain,99,1.9,4.0,4.0,Hotel,2017,11,0
803,Barcelona,Spain,92,1.6,4.0,4.4,Hotel,2017,11,0
804,Barcelona,Spain,111,1.6,4.0,4.1,Hotel,2017,11,0
805,Barcelona,Spain,420,1.5,4.0,5.0,Apartment,2017,11,0
806,Barcelona,Spain,92,2.0,4.0,3.9,Hotel,2017,11,0
808,Barcelona,Spain,81,1.8,3.0,4.0,Pension,2017,11,0
809,Barcelona,Spain,195,2.5,5.0,4.3,Hotel,2017,11,0
811,Barcelona,Spain,45,1.8,1.0,3.2,Pension,2017,11,0
812,Barcelona,Spain,91,2.0,4.0,3.9,Hotel,2017,11,0
813,Barcelona,Spain,131,2.4,4.0,4.3,Apart-hotel,2017,11,0
814,Barcelona,Spain,86,2.2,4.0,4.0,Hotel,2017,11,0
816,Barcelona,Spain,59,1.9,1.0,2.9,Pension,2017,11,0
820,Barcelona,Spain,74,3.0,4.0,4.0,Hotel,2017,11,0
824,Barcelona,Spain,148,1.8,3.0,4.3,Hotel,2017,11,0
827,Barcelona,Spain,51,2.2,1.0,3.7,Hotel,2017,11,0
828,Barcelona,Spain,90,1.8,4.0,3.7,Apart-hotel,2017,11,0
829,Barcelona,Spain,75,1.7,4.0,4.1,Hotel,2017,11,0
830,Barcelona,Spain,74,1.7,2.0,4.4,Bed and breakfast,2017,11,0
831,Barcelona,Spain,46,3.1,2.0,3.9,Hostel,2017,11,0
832,Barcelona,Spain,73,2.6,2.0,3.7,Hotel,2017,11,0
833,Barcelona,Spain,116,2.3,3.5,4.0,Apartment,2017,11,0
